epoch,time(s),train_loss,test_loss,test_error(%)
1644,00004,1.674376,5.36270,99.98
1645,00004,1.746137,5.37341,99.98
1646,00004,1.657246,5.37231,99.98
1647,00004,1.737151,5.36566,99.98
1648,00004,1.773692,5.36358,99.98
1649,00005,1.776903,5.36630,99.98
1650,00004,1.745893,5.37030,99.98
1651,00004,1.771763,5.36836,99.98
1652,00004,1.759101,5.37620,99.98
1653,00004,1.736537,5.38916,99.98
1654,00004,1.746503,5.40185,99.98
1655,00005,1.746552,5.40249,99.98
1656,00004,1.753227,5.40465,99.98
1657,00004,1.803749,5.40506,99.98
1658,00004,1.827434,5.39014,99.98
1659,00004,1.730113,5.37608,99.98
1660,00004,1.713635,5.37466,99.98
1661,00004,1.768183,5.37347,99.98
1662,00004,1.696321,5.36725,99.98
1663,00004,1.713592,5.36507,99.98
1664,00004,1.786577,5.36445,99.98
1665,00004,1.617588,5.36725,99.98
1666,00004,1.816142,5.37610,99.98
1667,00004,1.686862,5.37742,99.98
1668,00004,1.781538,5.37398,99.98
1669,00004,1.679079,5.36913,99.98
1670,00005,1.673804,5.36818,99.97
1671,00004,1.671874,5.36894,99.97
1672,00004,1.696045,5.37006,99.96
1673,00004,1.636831,5.37337,99.98
1674,00004,1.837306,5.37167,99.98
1675,00004,1.780261,5.37368,99.98
1676,00004,1.722706,5.37564,99.98
1677,00004,1.781493,5.37903,99.98
1678,00004,1.675160,5.37756,99.98
1679,00004,1.857520,5.37975,99.98
1680,00004,1.696447,5.38203,99.98
1681,00004,1.697236,5.38387,99.98
1682,00005,1.659027,5.38518,99.98
1683,00004,1.713990,5.38380,99.97
1684,00004,1.812645,5.37261,99.97
1685,00004,1.739976,5.35922,99.97
1686,00004,1.736162,5.35488,99.97
1687,00004,1.737350,5.35001,99.96
1688,00004,1.733254,5.34761,99.96
1689,00004,1.734886,5.34605,99.95
1690,00004,1.734294,5.35278,99.95
1691,00004,1.723467,5.36681,99.98
1692,00004,1.697825,5.37077,99.97
1693,00004,1.790000,5.38399,99.98
1694,00004,1.646125,5.39389,99.98
1695,00004,1.705266,5.39205,99.98
1696,00004,1.669261,5.39138,99.98
1697,00004,1.712094,5.39373,99.98
1698,00004,1.705312,5.39630,99.98
1699,00004,1.755372,5.39784,99.98
1700,00004,1.822585,5.39191,99.98
1701,00004,1.748493,5.38585,99.98
1702,00004,1.725897,5.38161,99.98
1703,00004,1.668522,5.37757,99.98
1704,00004,1.735820,5.37643,99.98
1705,00005,1.734652,5.38029,99.97
1706,00004,1.703157,5.37588,99.97
1707,00004,1.768129,5.37891,99.97
1708,00004,1.716601,5.38167,99.97
1709,00005,1.664936,5.38148,99.97
1710,00004,1.843264,5.38637,99.97
1711,00004,1.718286,5.38496,99.97
1712,00004,1.655528,5.38729,99.98
1713,00004,1.645513,5.39590,99.98
1714,00004,1.743693,5.40134,99.98
1715,00004,1.701027,5.40952,99.98
1716,00004,1.757642,5.40594,99.97
1717,00004,1.647936,5.40675,99.97
1718,00004,1.711921,5.40096,99.97
1719,00004,1.695266,5.39161,99.97
1720,00004,1.713749,5.39030,99.97
1721,00004,1.674512,5.39189,99.98
1722,00004,1.722893,5.39526,99.98
1723,00004,1.678045,5.39394,99.98
1724,00004,1.699161,5.38509,99.98
1725,00004,1.680157,5.36908,99.98
1726,00004,1.694941,5.37040,99.98
1727,00004,1.679250,5.37016,99.98
1728,00004,1.714443,5.37042,99.98
1729,00004,1.704990,5.36840,99.98
1730,00004,1.724802,5.37236,99.98
1731,00004,1.674460,5.37888,99.97
1732,00004,1.694434,5.38511,99.97
1733,00004,1.672747,5.38506,99.97
1734,00004,1.763514,5.38271,99.97
1735,00004,1.830844,5.38289,99.97
1736,00004,1.701677,5.38553,99.97
1737,00004,1.711099,5.38872,99.97
1738,00004,1.685999,5.39123,99.97
1739,00004,1.758011,5.39206,99.98
1740,00004,1.714636,5.39433,99.98
1741,00004,1.738638,5.40031,99.98
1742,00004,1.710679,5.40535,99.98
1743,00004,1.725517,5.41200,99.98
1744,00004,1.613027,5.40757,99.98
1745,00004,1.701463,5.40046,99.98
1746,00004,1.719054,5.39160,99.98
1747,00004,1.703837,5.38836,99.98
1748,00004,1.674762,5.38865,99.98
1749,00004,1.695725,5.39083,99.98
1750,00004,1.737064,5.39192,99.98
1751,00004,1.619564,5.39342,99.98
1752,00004,1.672823,5.39648,99.98
1753,00004,1.684833,5.40706,99.98
1754,00004,1.601525,5.40848,99.98
1755,00004,1.781435,5.40818,99.98
1756,00004,1.744601,5.40405,99.97
1757,00004,1.702885,5.40904,99.97
1758,00004,1.687852,5.41112,99.98
1759,00004,1.721228,5.40184,99.98
1760,00004,1.679467,5.39371,99.98
1761,00004,1.757902,5.38888,99.98
1762,00004,1.671533,5.38717,99.98
1763,00004,1.706425,5.38728,99.98
1764,00004,1.721214,5.38625,99.98
1765,00004,1.723591,5.38363,99.98
1766,00004,1.624888,5.38297,99.98
1767,00004,1.719527,5.37699,99.97
1768,00004,1.725510,5.38036,99.97
1769,00004,1.708882,5.38094,99.97
1770,00004,1.736950,5.38268,99.97
1771,00004,1.685786,5.38807,99.97
1772,00004,1.728283,5.39082,99.98
1773,00004,1.710837,5.38695,99.98
1774,00004,1.647336,5.39032,99.97
1775,00004,1.673871,5.39003,99.97
1776,00004,1.745089,5.39094,99.97
1777,00004,1.663432,5.39225,99.97
1778,00004,1.667899,5.39309,99.97
1779,00004,1.812011,5.38791,99.97
1780,00004,1.762768,5.38681,99.97
1781,00004,1.733091,5.38625,99.97
1782,00004,1.589964,5.37942,99.97
1783,00004,1.754037,5.37402,99.97
1784,00004,1.741118,5.37253,99.97
1785,00004,1.704531,5.37380,99.97
1786,00004,1.705506,5.37745,99.97
1787,00004,1.675795,5.38242,99.98
1788,00004,1.623529,5.38200,99.98
1789,00004,1.644306,5.38437,99.98
1790,00004,1.731213,5.37870,99.98
1791,00004,1.671947,5.37766,99.98
1792,00004,1.663488,5.37891,99.97
1793,00004,1.731703,5.37801,99.97
1794,00004,1.744773,5.37729,99.97
1795,00004,1.653285,5.37943,99.96
1796,00004,1.651909,5.37673,99.96
1797,00004,1.679258,5.38291,99.98
1798,00004,1.732917,5.38744,99.98
1799,00004,1.620352,5.39876,99.98
1800,00004,1.611904,5.40452,99.97
1801,00004,1.691095,5.40947,99.97
1802,00004,1.687564,5.40727,99.97
1803,00004,1.747331,5.40993,99.97
1804,00004,1.683708,5.40975,99.98
1805,00004,1.725362,5.40616,99.98
1806,00004,1.755279,5.39992,99.98
1807,00004,1.619720,5.39668,99.98
1808,00005,1.654562,5.39381,99.97
1809,00004,1.660302,5.39034,99.97
1810,00004,1.609219,5.39119,99.97
1811,00004,1.691395,5.38934,99.97
1812,00004,1.616617,5.38915,99.97
1813,00004,1.728468,5.38586,99.97
1814,00004,1.715332,5.38407,99.98
1815,00004,1.686098,5.38839,99.98
1816,00004,1.777569,5.38673,99.98
1817,00004,1.692028,5.38333,99.98
1818,00004,1.593183,5.38048,99.98
1819,00004,1.637811,5.38283,99.97
1820,00004,1.672882,5.37920,99.96
1821,00004,1.621109,5.37884,99.97
1822,00004,1.703815,5.38386,99.97
1823,00004,1.788175,5.38841,99.97
1824,00004,1.785770,5.38808,99.97
1825,00004,1.676744,5.39020,99.97
1826,00004,1.627225,5.39277,99.98
1827,00004,1.684827,5.39651,99.97
1828,00004,1.669550,5.39209,99.97
1829,00004,1.667370,5.38458,99.97
1830,00004,1.658675,5.37392,99.97
1831,00004,1.735352,5.37034,99.97
1832,00004,1.735293,5.37106,99.98
1833,00004,1.582590,5.37434,99.98
1834,00004,1.650622,5.37703,99.98
1835,00004,1.611827,5.38192,99.98
1836,00004,1.800088,5.37903,99.98
1837,00004,1.722344,5.37248,99.98
1838,00004,1.611466,5.36948,99.98
1839,00004,1.653636,5.36733,99.98
1840,00004,1.692684,5.37425,99.98
1841,00004,1.704453,5.38821,99.98
1842,00004,1.685697,5.40074,99.99
1843,00004,1.717673,5.40837,99.98
1844,00004,1.694124,5.41558,99.98
1845,00004,1.750885,5.41393,99.98
1846,00004,1.731000,5.40865,99.98
1847,00004,1.656249,5.40170,99.98
1848,00004,1.698640,5.38785,99.99
1849,00004,1.664402,5.38259,99.99
1850,00004,1.775698,5.37809,99.98
1851,00004,1.636309,5.37832,99.99
1852,00005,1.716016,5.37565,99.99
1853,00004,1.621562,5.37929,99.98
1854,00004,1.679653,5.38609,99.98
1855,00004,1.818126,5.38262,99.97
1856,00005,1.599420,5.38525,99.98
1857,00004,1.659654,5.38536,99.99
1858,00004,1.663181,5.39462,99.99
1859,00004,1.662795,5.40987,99.99
1860,00004,1.680269,5.40873,99.99
1861,00004,1.639975,5.39801,99.98
1862,00004,1.717001,5.39637,99.98
1863,00004,1.675920,5.38772,99.98
1864,00004,1.716237,5.38123,99.98
1865,00004,1.703017,5.38142,99.98
1866,00004,1.730726,5.38291,99.99
1867,00004,1.719406,5.37891,99.98
1868,00004,1.638440,5.37222,99.98
1869,00004,1.661930,5.37464,99.98
1870,00004,1.655857,5.38011,99.98
1871,00004,1.676438,5.37375,99.97
1872,00004,1.673355,5.37539,99.98
1873,00004,1.679328,5.37561,99.96
1874,00004,1.703010,5.37408,99.96
1875,00004,1.729990,5.38200,99.97
1876,00004,1.733688,5.39177,99.97
1877,00004,1.593868,5.39776,99.97
1878,00004,1.710575,5.39916,99.97
1879,00004,1.706732,5.40074,99.97
1880,00004,1.695863,5.40094,99.98
1881,00004,1.580573,5.39716,99.98
1882,00004,1.611541,5.39891,99.98
1883,00004,1.700388,5.40149,99.98
1884,00004,1.652346,5.40374,99.99
1885,00004,1.613975,5.40900,99.98
1886,00004,1.623123,5.40852,99.98
1887,00004,1.678057,5.40429,99.98
1888,00004,1.663419,5.40675,99.98
1889,00004,1.724357,5.40802,99.98
1890,00004,1.667233,5.40800,99.99
1891,00004,1.673823,5.39608,99.99
1892,00004,1.709239,5.38893,99.98
1893,00004,1.683094,5.38125,99.98
1894,00004,1.659026,5.37383,99.97
1895,00004,1.637155,5.37315,99.97
1896,00004,1.688468,5.36869,99.97
1897,00004,1.714049,5.36261,99.98
1898,00004,1.614922,5.35921,99.98
1899,00004,1.725290,5.36242,99.98
1900,00004,1.700617,5.37299,99.98
1901,00004,1.674373,5.37900,99.98
1902,00004,1.626375,5.38309,99.98
1903,00004,1.643602,5.38814,99.98
1904,00004,1.701239,5.39432,99.99
1905,00004,1.806196,5.39498,99.99
1906,00004,1.710402,5.39428,99.99
1907,00004,1.606501,5.39477,99.98
1908,00004,1.569393,5.39378,99.98
1909,00004,1.642963,5.40141,99.98
1910,00004,1.659935,5.40794,99.98
1911,00004,1.657888,5.39795,99.98
1912,00004,1.612985,5.38691,99.98
1913,00004,1.717957,5.38189,99.98
1914,00004,1.670775,5.38177,99.98
1915,00004,1.636412,5.38753,99.99
1916,00004,1.720447,5.39403,99.99
1917,00004,1.661877,5.39589,99.98
1918,00004,1.660983,5.39460,99.98
1919,00004,1.673535,5.39467,99.98
1920,00004,1.734104,5.39787,99.98
1921,00004,1.590646,5.39834,99.99
1922,00004,1.739810,5.39456,99.98
1923,00004,1.760084,5.38754,99.99
1924,00004,1.667369,5.38024,99.99
1925,00004,1.684869,5.37380,99.98
1926,00004,1.599153,5.37095,99.98
1927,00004,1.686106,5.37189,99.98
1928,00004,1.678880,5.38145,99.98
1929,00004,1.579347,5.38196,99.98
1930,00004,1.656749,5.38341,99.98
1931,00004,1.613327,5.38194,99.97
1932,00004,1.637433,5.37447,99.98
1933,00004,1.620043,5.38393,99.98
1934,00004,1.672645,5.39566,99.98
1935,00004,1.649615,5.39889,99.98
1936,00004,1.628413,5.40166,99.98
1937,00004,1.647359,5.40284,99.98
1938,00004,1.728458,5.39867,99.98
1939,00004,1.690675,5.39731,99.98
1940,00004,1.749704,5.39555,99.98
1941,00004,1.640483,5.40249,99.98
1942,00004,1.683503,5.40131,99.98
1943,00004,1.673870,5.39879,99.98
1944,00004,1.726748,5.39921,99.98
1945,00004,1.624131,5.40318,99.98
1946,00004,1.687381,5.40246,99.98
1947,00004,1.625463,5.40307,99.98
1948,00004,1.698053,5.40008,99.98
1949,00004,1.687564,5.40880,99.98
1950,00005,1.611347,5.41124,99.98
1951,00004,1.665838,5.39609,99.98
1952,00004,1.599567,5.38091,99.98
1953,00004,1.632217,5.37169,99.98
1954,00004,1.677973,5.37735,99.98
1955,00004,1.660850,5.37761,99.98
1956,00004,1.616344,5.36951,99.98
1957,00004,1.597059,5.36300,99.99
1958,00004,1.574018,5.35828,99.99
1959,00004,1.613343,5.34829,99.99
1960,00004,1.635510,5.34785,99.99
1961,00004,1.675866,5.34504,99.99
1962,00004,1.617761,5.34562,99.98
1963,00004,1.594938,5.34833,99.98
1964,00004,1.600962,5.35618,99.98
1965,00004,1.699373,5.36642,99.98
1966,00004,1.708046,5.38926,99.98
1967,00004,1.693501,5.38811,99.98
1968,00004,1.566965,5.37242,99.98
1969,00004,1.595739,5.36540,99.98
1970,00004,1.616426,5.36766,99.98
1971,00004,1.631141,5.37382,99.98
1972,00004,1.697325,5.37547,99.98
1973,00004,1.578445,5.35990,99.98
1974,00004,1.611945,5.35190,99.98
1975,00004,1.646458,5.35272,99.98
1976,00004,1.639966,5.35056,99.98
1977,00004,1.636694,5.35692,99.98
1978,00004,1.657302,5.35852,99.98
1979,00004,1.648172,5.36174,99.98
1980,00004,1.711749,5.35541,99.98
1981,00004,1.673026,5.35193,99.98
1982,00004,1.627416,5.35971,99.98
1983,00004,1.624029,5.35736,99.98
1984,00004,1.576631,5.35424,99.98
1985,00004,1.671986,5.35093,99.97
1986,00004,1.699610,5.34859,99.97
1987,00004,1.520994,5.34718,99.97
1988,00004,1.749163,5.34886,99.98
1989,00004,1.656153,5.34991,99.98
1990,00004,1.751163,5.35495,99.98
1991,00004,1.700509,5.35366,99.98
1992,00004,1.672012,5.35039,99.98
1993,00004,1.645437,5.34677,99.98
1994,00004,1.670689,5.34072,99.98
1995,00004,1.649417,5.33836,99.98
1996,00004,1.647630,5.34438,99.98
1997,00004,1.603990,5.35767,99.97
1998,00004,1.658072,5.36090,99.97
1999,00004,1.615154,5.36198,99.97
2000,00004,1.692034,5.36734,99.97
2001,00004,1.671153,5.37428,99.98
2002,00004,1.654004,5.37987,99.98
2003,00004,1.647179,5.37953,99.98
2004,00004,1.590018,5.37658,99.98
2005,00004,1.797104,5.36888,99.97
2006,00004,1.712964,5.36011,99.97
2007,00004,1.622656,5.35729,99.98
2008,00004,1.639747,5.36228,99.98
2009,00005,1.546283,5.37157,99.98
2010,00004,1.677297,5.37950,99.98
2011,00004,1.633648,5.38709,99.98
2012,00004,1.662638,5.38796,99.98
2013,00004,1.672405,5.39122,99.97
2014,00004,1.624616,5.38917,99.97
2015,00004,1.565843,5.38517,99.97
2016,00004,1.613930,5.38451,99.97
2017,00004,1.668534,5.38878,99.98
2018,00004,1.596605,5.38693,99.98
2019,00004,1.578741,5.37578,99.98
2020,00004,1.697617,5.37541,99.98
2021,00004,1.518620,5.38208,99.98
2022,00004,1.689297,5.38440,99.98
2023,00004,1.651258,5.38639,99.98
2024,00004,1.662371,5.38802,99.98
2025,00004,1.623435,5.39117,99.98
2026,00004,1.593594,5.39864,99.98
2027,00004,1.683499,5.38753,99.98
2028,00004,1.622496,5.37892,99.98
2029,00004,1.634537,5.37796,99.98
2030,00004,1.559953,5.38582,99.98
2031,00004,1.619984,5.39057,99.98
2032,00004,1.464771,5.39246,99.98
2033,00004,1.656260,5.38438,99.98
2034,00004,1.599793,5.37641,99.98
2035,00004,1.643732,5.36494,99.98
2036,00004,1.600136,5.35872,99.96
2037,00004,1.597240,5.35906,99.97
2038,00004,1.618074,5.36434,99.98
2039,00004,1.687619,5.37474,99.98
2040,00004,1.648697,5.37544,99.98
2041,00004,1.637568,5.37211,99.98
2042,00004,1.677654,5.37531,99.98
2043,00004,1.597584,5.37390,99.98
2044,00004,1.642478,5.37104,99.98
2045,00004,1.670900,5.36427,99.97
2046,00004,1.689147,5.35537,99.97
2047,00004,1.566360,5.35000,99.96
2048,00004,1.579440,5.35844,99.97
2049,00004,1.673045,5.36288,99.97
2050,00004,1.647315,5.36559,99.97
2051,00004,1.589539,5.37169,99.98
2052,00004,1.608353,5.38236,99.98
2053,00004,1.586832,5.38084,99.98
2054,00004,1.606068,5.37548,99.98
2055,00004,1.621338,5.37610,99.98
2056,00007,1.620332,5.38043,99.98
2057,00004,1.607356,5.38723,99.98
2058,00004,1.561746,5.39312,99.98
2059,00004,1.665047,5.39470,99.98
2060,00004,1.663601,5.39280,99.98
2061,00004,1.643881,5.39124,99.99
2062,00004,1.571909,5.38870,99.98
2063,00004,1.653146,5.38615,99.98
2064,00004,1.643953,5.38021,99.98
2065,00004,1.594462,5.38275,99.98
2066,00004,1.614868,5.37897,99.98
2067,00004,1.631202,5.37172,99.98
2068,00004,1.597177,5.36657,99.98
2069,00004,1.554389,5.36815,99.98
2070,00004,1.571361,5.37779,99.98
2071,00004,1.688022,5.38481,99.98
2072,00004,1.624111,5.38298,99.98
2073,00004,1.596186,5.37898,99.98
2074,00004,1.599793,5.38312,99.98
2075,00004,1.670303,5.38331,99.98
2076,00004,1.615420,5.37983,99.98
2077,00004,1.603999,5.37787,99.97
2078,00004,1.653831,5.39738,99.98
2079,00004,1.683262,5.39512,99.98
2080,00004,1.569783,5.38652,99.98
2081,00004,1.621966,5.37260,99.98
2082,00004,1.692177,5.35843,99.98
2083,00004,1.658094,5.35917,99.98
2084,00004,1.689015,5.35412,99.98
2085,00004,1.633002,5.35175,99.98
2086,00004,1.569029,5.34707,99.98
2087,00004,1.588981,5.35176,99.98
2088,00004,1.673944,5.35198,99.98
2089,00004,1.624461,5.35974,99.98
2090,00004,1.552007,5.37023,99.98
2091,00004,1.679761,5.36957,99.98
2092,00004,1.628172,5.36409,99.98
2093,00004,1.565161,5.35876,99.98
2094,00004,1.632876,5.35242,99.98
2095,00004,1.621130,5.35958,99.98
2096,00004,1.558428,5.36648,99.98
2097,00004,1.605424,5.37285,99.98
2098,00004,1.646595,5.36960,99.97
2099,00004,1.599784,5.36080,99.97
2100,00004,1.589233,5.36118,99.98
2101,00004,1.571416,5.36854,99.98
2102,00004,1.584421,5.36563,99.98
2103,00004,1.643270,5.36903,99.98
2104,00004,1.590488,5.36824,99.98
2105,00004,1.689098,5.35966,99.98
2106,00004,1.620691,5.34947,99.98
2107,00004,1.634324,5.34763,99.98
2108,00004,1.552177,5.34629,99.98
2109,00005,1.635044,5.34704,99.98
2110,00004,1.652378,5.35483,99.98
2111,00004,1.645133,5.35822,99.98
2112,00004,1.571470,5.36168,99.98
2113,00004,1.621579,5.36765,99.98
2114,00004,1.673331,5.37217,99.98
2115,00004,1.600408,5.37161,99.98
2116,00004,1.656796,5.37035,99.98
2117,00004,1.663399,5.37325,99.98
2118,00004,1.560389,5.37778,99.98
2119,00004,1.606365,5.37993,99.98
2120,00004,1.572436,5.38485,99.98
2121,00004,1.625223,5.38117,99.98
2122,00004,1.597641,5.38227,99.98
2123,00004,1.605614,5.37780,99.98
2124,00004,1.630752,5.38038,99.98
2125,00004,1.562245,5.37047,99.97
2126,00004,1.703863,5.37349,99.97
2127,00004,1.592111,5.37413,99.97
2128,00004,1.640205,5.36938,99.97
2129,00004,1.653451,5.35905,99.97
2130,00004,1.539815,5.35825,99.97
2131,00004,1.620798,5.36920,99.98
2132,00004,1.576680,5.38510,99.98
2133,00004,1.700662,5.39758,99.98
2134,00004,1.569569,5.39601,99.98
2135,00004,1.621635,5.38194,99.98
2136,00004,1.536475,5.36869,99.98
2137,00004,1.572486,5.36227,99.97
2138,00004,1.608658,5.36143,99.98
2139,00004,1.563439,5.36772,99.98
2140,00004,1.598828,5.37075,99.98
2141,00004,1.631669,5.36999,99.97
2142,00004,1.588878,5.37887,99.98
2143,00004,1.629119,5.37436,99.98
2144,00004,1.680270,5.37427,99.98
2145,00004,1.587319,5.37397,99.97
2146,00004,1.641934,5.36218,99.97
2147,00004,1.594209,5.35780,99.98
2148,00004,1.589429,5.35337,99.98
2149,00004,1.578571,5.36101,99.98
2150,00004,1.656539,5.37356,99.98
2151,00004,1.591541,5.38588,99.98
2152,00004,1.632979,5.39549,99.98
2153,00004,1.542263,5.38972,99.98
2154,00004,1.652638,5.38220,99.98
2155,00004,1.567915,5.37590,99.98
2156,00004,1.560257,5.37474,99.97
2157,00004,1.610773,5.37228,99.97
2158,00004,1.558296,5.36400,99.97
2159,00004,1.666300,5.36516,99.98
2160,00004,1.640909,5.36879,99.98
2161,00004,1.559598,5.37430,99.98
2162,00004,1.709355,5.37820,99.98
2163,00004,1.572842,5.37408,99.98
2164,00004,1.616677,5.36137,99.97
2165,00004,1.619472,5.35341,99.97
2166,00004,1.683633,5.35474,99.98
2167,00004,1.665782,5.35661,99.98
2168,00004,1.585993,5.36431,99.98
2169,00004,1.545036,5.36882,99.98
2170,00004,1.615472,5.36761,99.98
2171,00004,1.539577,5.36600,99.98
2172,00004,1.653470,5.35897,99.98
2173,00004,1.578853,5.34641,99.98
2174,00004,1.621350,5.33267,99.98
2175,00004,1.675693,5.32738,99.98
2176,00004,1.596020,5.32701,99.98
2177,00004,1.653789,5.33292,99.96
2178,00004,1.606646,5.32856,99.96
2179,00004,1.582149,5.33065,99.96
2180,00004,1.578996,5.33743,99.96
2181,00004,1.622457,5.34385,99.96
2182,00004,1.615517,5.34675,99.97
2183,00004,1.549411,5.34658,99.97
2184,00004,1.614824,5.35014,99.97
2185,00004,1.590975,5.34975,99.98
2186,00004,1.592978,5.35279,99.98
2187,00004,1.574758,5.34838,99.98
2188,00004,1.627767,5.35212,99.98
